Pleiotropy_number Dev_stage Tissue Singletons Doubletons Common_vars Singletons_control doubletons_control common_control
19,Adult,Neurosph,7964,2221,14250,5037,1504,9979
19,Adult,Thymus,3582,1034,6761,2399,693,4818
19,Fetal,Thymus,7833,2256,14454,4999,1490,10101
19,Adult,Brain,9910,2796,17928,6297,1892,12585
19,Fetal,Brain,5527,1563,9838,3554,1060,6879
19,Adult,Adipose,8456,2417,15299,5484,1633,10944
19,Adult,Muscle,10010,2841,18141,6403,1890,12744
19,Fetal,Muscle,9789,2784,17822,6207,1837,12489
19,Fetal,Heart,8063,2292,14561,5116,1504,10084
19,Adult,Heart,9797,2805,17914,6297,1861,12516
19,Adult,Sm. Muscle,9707,2744,17548,6210,1835,12313
19,Fetal,Digestive,9744,2760,17639,6172,1827,12323
19,Adult,Digestive,10186,2892,18483,6532,1956,13060
19,Adult,Ovary,6146,1750,11099,3888,1159,7687
20,Adult, Unknown)",0,0,0,0,0,0
20,Adult,ESC,7346,2148,12813,4554,1384,8980
20,Adult,iPSC,7059,2044,12252,4304,1347,8507
20,Adult,ES-deriv,8184,2380,14430,5124,1564,10096
20,Adult,Blood & T-cell,6738,1951,11838,4288,1290,8273
20,Fetal,Blood & T-cell,3837,1133,6754,2512,751,4735
20,Adult,HSC & B-cell,8046,2344,14076,5068,1541,9909
20,Fetal,HSC & B-cell,7843,2290,13729,4891,1501,9644
20,Adult,Mesench,7459,2161,13093,4669,1427,9258
20,Adult,Myosat,5322,1556,9392,3348,1009,6628
20,Adult,Epithelial,8258,2404,14493,5188,1591,10194
20,Adult,Neurosph,6751,1964,11820,4301,1284,8450
20,Adult,Thymus,3580,1084,6452,2370,730,4662
20,Fetal,Thymus,6962,2056,12357,4307,1344,8578
20,Adult,Brain,8043,2347,14175,5044,1559,9930
20,Fetal,Brain,4819,1365,8395,2960,892,5814
20,Adult,Adipose,7030,2065,12366,4389,1367,8691
20,Adult,Muscle,8062,2356,14142,5098,1564,9980
20,Fetal,Muscle,7905,2282,13923,4886,1517,9669
20,Fetal,Heart,6807,1959,11813,4315,1320,8304
20,Adult,Heart,7979,2333,14035,5016,1538,9781
20,Adult,Sm. Muscle,7878,2309,13855,4956,1518,9731
20,Fetal,Digestive,7877,2279,13808,4912,1520,9684
20,Adult,Digestive,8217,2385,14398,5157,1581,10116
20,Adult,Ovary,4898,1425,8651,3063,941,6006
21,Adult, Unknown)",0,0,0,0,0,0
21,Adult,ESC,5804,1612,10400,3488,987,6680
21,Adult,iPSC,5520,1558,10027,3361,940,6391
21,Adult,ES-deriv,6221,1747,11162,3820,1071,7258
21,Adult,Blood & T-cell,5534,1548,9917,3456,968,6576
21,Fetal,Blood & T-cell,3565,976,6365,2309,654,4243
21,Adult,HSC & B-cell,6143,1733,11022,3770,1059,7213
21,Fetal,HSC & B-cell,6030,1708,10855,3709,1041,7075
21,Adult,Mesench,5776,1633,10406,3522,976,6701
21,Adult,Myosat,4253,1229,7701,2600,744,5061
21,Adult,Epithelial,6236,1750,11224,3832,1076,7286
21,Adult,Neurosph,5479,1547,9909,3380,942,6421
21,Adult,Thymus,3418,906,6120,2197,620,4115
21,Fetal,Thymus,5821,1638,10564,3545,998,6814
21,Adult,Brain,6180,1740,11147,3806,1067,7235
21,Fetal,Brain,4233,1174,7471,2521,705,4821
21,Adult,Adipose,5316,1511,9756,3323,926,6329
21,Adult,Muscle,6097,1729,11007,3754,1057,7153
21,Fetal,Muscle,6076,1714,10985,3729,1051,7088
21,Fetal,Heart,5409,1548,9711,3287,918,6305
21,Adult,Heart,6142,1727,11006,3748,1054,7160
21,Adult,Sm. Muscle,5955,1690,10687,3691,1020,6952
21,Fetal,Digestive,6034,1698,10858,3690,1037,7045
21,Adult,Digestive,6235,1751,11227,3822,1074,7285
21,Adult,Ovary,4004,1135,7143,2469,695,4723
22,Adult, Unknown)",0,0,0,0,0,0
22,Adult,ESC,3941,1168,7005,2324,687,4558
22,Adult,iPSC,3928,1166,6949,2304,683,4492
22,Adult,ES-deriv,4093,1213,7258,2402,711,4673
22,Adult,Blood & T-cell,3929,1161,6966,2338,681,4557
22,Fetal,Blood & T-cell,2643,788,4694,1603,482,3136
22,Adult,HSC & B-cell,4090,1210,7256,2415,718,4699
22,Fetal,HSC & B-cell,4046,1188,7158,2365,710,4619
22,Adult,Mesench,3963,1175,7063,2337,707,4559
22,Adult,Myosat,3168,954,5699,1837,561,3577
22,Adult,Epithelial,4112,1219,7289,2418,720,4706
22,Adult,Neurosph,3847,1118,6732,2260,678,4367
22,Adult,Thymus,2831,856,5042,1633,491,3213
22,Fetal,Thymus,3931,1171,6993,2311,691,4563
22,Adult,Brain,4108,1219,7287,2415,719,4703
22,Fetal,Brain,2969,872,5317,1771,518,3392
22,Adult,Adipose,3821,1129,6719,2243,659,4359
22,Adult,Muscle,4084,1214,7244,2401,714,4681
22,Fetal,Muscle,4067,1206,7216,2353,709,4639
22,Fetal,Heart,3794,1124,6730,2217,651,4277
22,Adult,Heart,4063,1206,7205,2380,703,4624
22,Adult,Sm. Muscle,4033,1192,7146,2396,710,4644
22,Fetal,Digestive,4032,1204,7159,2364,703,4597
22,Adult,Digestive,4087,1211,7254,2404,713,4667
22,Adult,Ovary,2950,876,5175,1727,521,3406
23,Adult, Unknown)",0,0,0,0,0,0
23,Adult,ESC,1908,518,3281,1212,334,2138
23,Adult,iPSC,1911,514,3285,1218,334,2122
23,Adult,ES-deriv,1937,523,3333,1232,339,2159
23,Adult,Blood & T-cell,1930,520,3327,1226,339,2158
23,Fetal,Blood & T-cell,1691,449,2873,1096,299,1860
23,Adult,HSC & B-cell,1937,523,3339,1232,339,2162
23,Fetal,HSC & B-cell,1932,522,3331,1225,339,2158
23,Adult,Mesench,1922,512,3303,1217,335,2134
23,Adult,Myosat,1674,460,2894,1094,311,1900
23,Adult,Epithelial,1933,522,3337,1226,336,2159
23,Adult,Neurosph,1894,510,3263,1209,322,2101
23,Adult,Thymus,1653,450,2860,1048,290,1858
23,Fetal,Thymus,1935,520,3325,1225,339,2151
23,Adult,Brain,1931,522,3323,1229,339,2144
23,Fetal,Brain,1547,410,2662,923,257,1693
23,Adult,Adipose,1849,504,3182,1167,323,2051
23,Adult,Muscle,1935,523,3334,1229,339,2159
23,Fetal,Muscle,1926,523,3320,1214,335,2144
23,Fetal,Heart,1828,486,3165,1170,325,2041
23,Adult,Heart,1937,523,3337,1230,338,2160
23,Adult,Sm. Muscle,1925,522,3325,1220,337,2149
23,Fetal,Digestive,1926,520,3326,1227,337,2154
23,Adult,Digestive,1930,523,3338,1228,338,2157
23,Adult,Ovary,1560,430,2734,1039,273,1814
24,Adult, Unknown)",0,0,0,0,0,0
24,Adult,ESC,613,196,1052,389,108,653
24,Adult,iPSC,613,196,1052,389,108,653
24,Adult,ES-deriv,613,196,1052,389,108,653
24,Adult,Blood & T-cell,613,196,1052,389,108,653
24,Fetal,Blood & T-cell,613,196,1052,389,108,653
24,Adult,HSC & B-cell,613,196,1052,389,108,653
24,Fetal,HSC & B-cell,613,196,1052,389,108,653
24,Adult,Mesench,613,196,1052,389,108,653
24,Adult,Myosat,613,196,1052,389,108,653
24,Adult,Epithelial,613,196,1052,389,108,653
24,Adult,Neurosph,613,196,1052,389,108,653
24,Adult,Thymus,613,196,1052,389,108,653
24,Fetal,Thymus,613,196,1052,389,108,653
24,Adult,Brain,613,196,1052,389,108,653
24,Fetal,Brain,613,196,1052,389,108,653
24,Adult,Adipose,613,196,1052,389,108,653
24,Adult,Muscle,613,196,1052,389,108,653
24,Fetal,Muscle,613,196,1052,389,108,653
24,Fetal,Heart,613,196,1052,389,108,653
24,Adult,Heart,613,196,1052,389,108,653
24,Adult,Sm. Muscle,613,196,1052,389,108,653
24,Fetal,Digestive,613,196,1052,389,108,653
24,Adult,Digestive,613,196,1052,389,108,653
24,Adult,Ovary,613,196,1052,389,108,653
